id,Dim_Season,Dim_Date,Dim_Team,Dim_Country,Fct_Indicator,Dim_SEQ,Dim_RSEQ,Dim_HA,Fct_pt,Fct_FTR,Fct_Vpt,Fct_Cnt,Dim_State
1371,201415,2015-02-28,Barcelona,Spain,Green,25,14,Away,59,W,2,1,FL
1372,201415,2015-02-21,Barcelona,Spain,Grey,24,15,Home,56,L,-1,1,FL
1373,201415,2015-02-15,Barcelona,Spain,Dark Green,23,16,Home,56,W,5,1,FL
1374,201415,2015-02-08,Barcelona,Spain,Dark Green,22,17,Away,53,W,5,1,FL
1375,201415,2015-02-01,Barcelona,Spain,Dark Green,21,18,Home,50,W,4,1,FL
1376,201415,2015-01-24,Barcelona,Spain,Dark Green,20,19,Away,47,W,6,1,FL
1377,201415,2015-01-18,Barcelona,Spain,Dark Green,19,20,Away,44,W,4,1,FL
1378,201415,2015-01-11,Barcelona,Spain,Dark Green,18,21,Home,41,W,5,1,FL
1379,201415,2015-01-04,Barcelona,Spain,Yellow,17,22,Away,38,L,-2,1,FL
1380,201415,2014-12-20,Barcelona,Spain,Dark Green,16,23,Home,38,W,5,1,FL
1381,201415,2014-12-13,Barcelona,Spain,Red,15,24,Away,35,D,-2,1,FL
1382,201415,2014-12-07,Barcelona,Spain,Dark Green,14,25,Home,34,W,5,1,FL
1383,201415,2014-11-30,Barcelona,Spain,Dark Green,13,26,Away,31,W,3,1,FL
1384,201415,2014-11-22,Barcelona,Spain,Dark Green,12,27,Home,28,W,6,1,FL
1385,201415,2014-11-08,Barcelona,Spain,Green,11,28,Away,25,W,2,1,FL
1386,201415,2014-11-01,Barcelona,Spain,Grey,10,29,Home,22,L,-1,1,FL
1387,201415,2014-10-25,Barcelona,Spain,Red,9,30,Away,22,L,-1,1,FL
1388,201415,2014-10-18,Barcelona,Spain,Dark Green,8,31,Home,22,W,4,1,FL
1389,201415,2014-10-04,Barcelona,Spain,Green,7,32,Away,19,W,3,1,FL
1390,201415,2014-09-27,Barcelona,Spain,Dark Green,6,33,Home,16,W,6,1,FL
1391,201415,2014-09-24,Barcelona,Spain,Red,5,34,Away,13,D,-1,1,FL
1392,201415,2014-09-21,Barcelona,Spain,Dark Green,4,35,Away,12,W,5,1,FL
1393,201415,2014-09-13,Barcelona,Spain,Green,3,36,Home,9,W,3,1,FL
1394,201415,2014-08-31,Barcelona,Spain,Dark Green,2,37,Away,6,W,3,1,FL
1395,201415,2014-08-24,Barcelona,Spain,Dark Green,1,38,Home,3,W,4,1,FL
1396,201516,2016-05-14,Barcelona,Spain,Green,38,1,Away,91,W,2,1,FL
1397,201516,2016-05-08,Barcelona,Spain,Dark Green,37,2,Home,88,W,5,1,FL
1398,201516,2016-04-30,Barcelona,Spain,Green,36,3,Away,85,W,2,1,FL
1399,201516,2016-04-23,Barcelona,Spain,Dark Green,35,4,Home,82,W,6,1,FL
1400,201516,2016-04-20,Barcelona,Spain,Dark Green,34,5,Away,79,W,7,1,FL
1401,201516,2016-04-17,Barcelona,Spain,Grey,33,6,Home,76,L,-1,1,FL
1402,201516,2016-04-09,Barcelona,Spain,Red,32,7,Away,76,L,-2,1,FL
1403,201516,2016-04-02,Barcelona,Spain,Red,31,8,Home,76,L,-1,1,FL
1404,201516,2016-03-20,Barcelona,Spain,Red,30,9,Away,76,D,-1,1,FL
1405,201516,2016-03-12,Barcelona,Spain,Dark Green,29,10,Home,75,W,6,1,FL
1406,201516,2016-03-06,Barcelona,Spain,Dark Green,28,11,Away,72,W,4,1,FL
1407,201516,2016-03-03,Barcelona,Spain,Dark Green,27,12,Away,69,W,5,1,FL
1408,201516,2016-02-28,Barcelona,Spain,Green,26,13,Home,66,W,2,1,FL
1409,201516,2016-02-20,Barcelona,Spain,Green,25,14,Away,63,W,2,1,FL
1410,201516,2016-02-17,Barcelona,Spain,Green,24,15,Away,60,W,2,1,FL
1411,201516,2016-02-14,Barcelona,Spain,Dark Green,23,16,Home,57,W,6,1,FL
1412,201516,2016-02-07,Barcelona,Spain,Green,22,17,Away,54,W,2,1,FL
1413,201516,2016-01-30,Barcelona,Spain,Green,21,18,Home,51,W,3,1,FL
1414,201516,2016-01-23,Barcelona,Spain,Green,20,19,Away,48,W,3,1,FL
1415,201516,2016-01-17,Barcelona,Spain,Dark Green,19,20,Home,45,W,6,1,FL
1416,201516,2016-01-09,Barcelona,Spain,Dark Green,18,21,Home,42,W,4,1,FL
1417,201516,2016-01-02,Barcelona,Spain,Red,17,22,Away,39,D,-2,1,FL
1418,201516,2015-12-30,Barcelona,Spain,Dark Green,16,23,Home,38,W,4,1,FL
1419,201516,2015-12-12,Barcelona,Spain,Red,15,24,Home,35,D,-1,1,FL
1420,201516,2015-12-05,Barcelona,Spain,Red,14,25,Away,34,D,-2,1,FL
1421,201516,2015-11-28,Barcelona,Spain,Dark Green,13,26,Home,33,W,4,1,FL
1422,201516,2015-11-21,Barcelona,Spain,Dark Green,12,27,Away,30,W,7,1,FL
1423,201516,2015-11-08,Barcelona,Spain,Dark Green,11,28,Home,27,W,4,1,FL
1424,201516,2015-10-31,Barcelona,Spain,Green,10,29,Away,24,W,3,1,FL
1425,201516,2015-10-25,Barcelona,Spain,Dark Green,9,30,Home,21,W,4,1,FL
1426,201516,2015-10-17,Barcelona,Spain,Dark Green,8,31,Home,18,W,6,1,FL
1427,201516,2015-10-03,Barcelona,Spain,Red,7,32,Away,15,L,-2,1,FL
1428,201516,2015-09-26,Barcelona,Spain,Green,6,33,Home,15,W,2,1,FL
1429,201516,2015-09-23,Barcelona,Spain,Yellow,5,34,Away,12,L,-3,1,FL
1430,201516,2015-09-20,Barcelona,Spain,Dark Green,4,35,Home,12,W,4,1,FL
1431,201516,2015-09-12,Barcelona,Spain,Dark Green,3,36,Away,9,W,4,1,FL
1432,201516,2015-08-29,Barcelona,Spain,Green,2,37,Home,6,W,2,1,FL
1433,201516,2015-08-23,Barcelona,Spain,Green,1,38,Away,3,W,3,1,FL
1434,201516,2016-05-15,Chelsea,England,Green,38,1,Home,50,D,2,1,CA
1435,201516,2016-05-11,Chelsea,England,Green,37,2,Away,49,D,3,1,CA
1436,201516,2016-05-07,Chelsea,England,Red,36,3,Away,48,L,-1,1,CA
1437,201516,2016-05-02,Chelsea,England,Green,35,4,Home,48,D,2,1,CA
1438,201516,2016-04-23,Chelsea,England,Dark Green,34,5,Away,47,W,6,1,CA
1439,201516,2016-04-16,Chelsea,England,Red,33,6,Home,44,L,-2,1,CA
1440,201516,2016-04-09,Chelsea,England,Red,32,7,Away,44,L,-2,1,CA
1441,201516,2016-04-02,Chelsea,England,Dark Green,31,8,Away,44,W,5,1,CA
1442,201516,2016-03-19,Chelsea,England,Green,30,9,Home,41,D,2,1,CA
1443,201516,2016-03-05,Chelsea,England,Green,29,10,Home,40,D,2,1,CA
1444,201516,2016-03-01,Chelsea,England,Dark Green,28,11,Away,39,W,3,1,CA
1445,201516,2016-02-27,Chelsea,England,Dark Green,27,12,Away,36,W,6,1,CA
1446,201516,2016-02-13,Chelsea,England,Dark Green,26,13,Home,33,W,7,1,CA
1447,201516,2016-02-07,Chelsea,England,Green,25,14,Home,30,D,2,1,CA
1448,201516,2016-02-03,Chelsea,England,Green,24,15,Away,29,D,2,1,CA
1449,201516,2016-01-24,Chelsea,England,Dark Green,23,16,Away,28,W,8,1,CA
1450,201516,2016-01-16,Chelsea,England,Green,22,17,Home,25,D,2,1,CA
1451,201516,2016-01-13,Chelsea,England,Green,21,18,Home,24,D,2,1,CA
1452,201516,2016-01-03,Chelsea,England,Dark Green,20,19,Away,23,W,7,1,CA
1453,201516,2015-12-28,Chelsea,England,Green,19,20,Away,20,D,2,1,CA
1454,201516,2015-12-26,Chelsea,England,Green,18,21,Home,19,D,2,1,CA
1455,201516,2015-12-19,Chelsea,England,Dark Green,17,22,Home,18,W,4,1,CA
1456,201516,2015-12-14,Chelsea,England,Grey,16,23,Away,15,L,-1,1,CA
1457,201516,2015-12-05,Chelsea,England,Grey,15,24,Home,15,L,-1,1,CA
1458,201516,2015-11-29,Chelsea,England,Green,14,25,Away,15,D,2,1,CA
1459,201516,2015-11-21,Chelsea,England,Green,13,26,Home,14,W,3,1,CA
1460,201516,2015-11-07,Chelsea,England,Grey,12,27,Away,11,L,-1,1,CA
1461,201516,2015-10-31,Chelsea,England,Red,11,28,Home,11,L,-1,1,CA
1462,201516,2015-10-24,Chelsea,England,Grey,10,29,Away,11,L,-1,1,CA
1463,201516,2015-10-17,Chelsea,England,Green,9,30,Home,11,W,3,1,CA
1464,201516,2015-10-03,Chelsea,England,Red,8,31,Home,8,L,-1,1,CA
1465,201516,2015-09-26,Chelsea,England,Red,7,32,Away,8,D,-1,1,CA
1466,201516,2015-09-19,Chelsea,England,Dark Green,6,33,Home,7,W,6,1,CA
1467,201516,2015-09-12,Chelsea,England,Red,5,34,Away,4,L,-1,1,CA
1468,201516,2015-08-29,Chelsea,England,Grey,4,35,Home,4,L,-1,1,CA
1469,201516,2015-08-23,Chelsea,England,Dark Green,3,36,Away,4,W,3,1,CA
1470,201516,2015-08-16,Chelsea,England,Grey,2,37,Away,1,L,0,1,CA
1471,201516,2015-08-08,Chelsea,England,Grey,1,38,Home,1,D,-1,1,CA
1472,201516,2016-05-14,Sevilla,Spain,Red,38,1,Away,52,L,-2,1,FL
1473,201516,2016-05-08,Sevilla,Spain,Red,37,2,Home,52,L,-1,1,FL
1474,201516,2016-05-01,Sevilla,Spain,Red,36,3,Away,52,L,-1,1,FL
1475,201516,2016-04-24,Sevilla,Spain,Green,35,4,Home,52,W,3,1,FL
1476,201516,2016-04-20,Sevilla,Spain,Red,34,5,Away,49,L,-1,1,FL
1477,201516,2016-04-17,Sevilla,Spain,Grey,33,6,Home,49,D,-1,1,FL
1478,201516,2016-04-10,Sevilla,Spain,Red,32,7,Away,48,L,-1,1,FL
1479,201516,2016-04-03,Sevilla,Spain,Red,31,8,Home,48,L,-1,1,FL
1480,201516,2016-03-20,Sevilla,Spain,Yellow,30,9,Away,48,L,-2,1,FL
1481,201516,2016-03-13,Sevilla,Spain,Dark Green,29,10,Home,48,W,7,1,FL
1482,201516,2016-03-05,Sevilla,Spain,Grey,28,11,Away,45,D,-1,1,FL
1483,201516,2016-03-02,Sevilla,Spain,Green,27,12,Home,44,W,3,1,FL
1484,201516,2016-02-28,Sevilla,Spain,Grey,26,13,Away,41,L,-1,1,FL
1485,201516,2016-02-21,Sevilla,Spain,Grey,25,14,Away,41,D,-1,1,FL
1486,201516,2016-02-14,Sevilla,Spain,Green,24,15,Home,40,W,3,1,FL
1487,201516,2016-02-07,Sevilla,Spain,Grey,23,16,Away,37,D,-1,1,FL
1488,201516,2016-01-31,Sevilla,Spain,Dark Green,22,17,Home,36,W,4,1,FL
1489,201516,2016-01-24,Sevilla,Spain,Dark Green,21,18,Away,33,D,3,1,FL
1490,201516,2016-01-16,Sevilla,Spain,Dark Green,20,19,Home,32,W,3,1,FL
1491,201516,2016-01-09,Sevilla,Spain,Dark Green,19,20,Home,29,W,4,1,FL
1492,201516,2016-01-03,Sevilla,Spain,Red,18,21,Away,26,L,-2,1,FL
1493,201516,2015-12-30,Sevilla,Spain,Green,17,22,Home,26,W,3,1,FL
1494,201516,2015-12-19,Sevilla,Spain,Grey,16,23,Away,23,D,-1,1,FL
1495,201516,2015-12-12,Sevilla,Spain,Green,15,24,Home,22,W,3,1,FL
1496,201516,2015-12-05,Sevilla,Spain,Green,14,25,Away,19,D,2,1,FL
1497,201516,2015-11-29,Sevilla,Spain,Dark Green,13,26,Home,18,W,5,1,FL
1498,201516,2015-11-21,Sevilla,Spain,Red,12,27,Away,15,L,-1,1,FL
1499,201516,2015-11-08,Sevilla,Spain,Dark Green,11,28,Home,15,W,10,1,FL
1500,201516,2015-10-31,Sevilla,Spain,Grey,10,29,Away,12,L,-1,1,FL
1501,201516,2015-10-24,Sevilla,Spain,Dark Green,9,30,Home,12,W,7,1,FL
1502,201516,2015-10-17,Sevilla,Spain,Green,8,31,Away,9,D,2,1,FL
1503,201516,2015-10-03,Sevilla,Spain,Dark Green,7,32,Home,8,W,8,1,FL
1504,201516,2015-09-26,Sevilla,Spain,Dark Green,6,33,Home,5,W,6,1,FL
1505,201516,2015-09-23,Sevilla,Spain,Grey,5,34,Away,2,L,-1,1,FL
1506,201516,2015-09-20,Sevilla,Spain,Grey,4,35,Home,2,L,0,1,FL
1507,201516,2015-09-11,Sevilla,Spain,Red,3,36,Away,2,D,-1,1,FL
1508,201516,2015-08-30,Sevilla,Spain,Grey,2,37,Home,1,L,0,1,FL
1509,201516,2015-08-21,Sevilla,Spain,Grey,1,38,Away,1,D,-1,1,FL
1510,201617,2017-05-21,Arsenal,England,Dark Green,38,1,Home,75,W,4,1,CA
1511,201617,2017-05-16,Arsenal,England,Green,37,2,Home,72,W,2,1,CA
1512,201617,2017-05-13,Arsenal,England,Dark Green,36,3,Away,69,W,5,1,CA
1513,201617,2017-05-10,Arsenal,England,Dark Green,35,4,Away,66,W,4,1,CA
1514,201617,2017-05-07,Arsenal,England,Dark Green,34,5,Home,63,W,5,1,CA
1515,201617,2017-04-30,Arsenal,England,Red,33,6,Away,60,L,-1,1,CA
1516,201617,2017-04-26,Arsenal,England,Dark Green,32,7,Home,60,W,3,1,CA
1517,201617,2017-04-17,Arsenal,England,Green,31,8,Away,57,W,3,1,CA
1518,201617,2017-04-10,Arsenal,England,Red,30,9,Away,54,L,-2,1,CA
1519,201617,2017-04-05,Arsenal,England,Dark Green,29,10,Home,54,W,4,1,CA
1520,201617,2017-04-02,Arsenal,England,Green,28,11,Home,51,D,2,1,CA
1521,201617,2017-03-18,Arsenal,England,Red,27,12,Away,50,L,-2,1,CA
1522,201617,2017-03-04,Arsenal,England,Yellow,26,13,Away,50,L,-2,1,CA
1523,201617,2017-02-11,Arsenal,England,Green,25,14,Home,50,W,3,1,CA
1524,201617,2017-02-04,Arsenal,England,Red,24,15,Away,47,L,-2,1,CA
1525,201617,2017-01-31,Arsenal,England,Grey,23,16,Home,47,L,-1,1,CA
1526,201617,2017-01-22,Arsenal,England,Green,22,17,Home,47,W,2,1,CA
1527,201617,2017-01-14,Arsenal,England,Dark Green,21,18,Away,44,W,5,1,CA
1528,201617,2017-01-03,Arsenal,England,Red,20,19,Away,41,D,-2,1,CA
1529,201617,2017-01-01,Arsenal,England,Green,19,20,Home,40,W,3,1,CA
1530,201617,2016-12-26,Arsenal,England,Green,18,21,Home,37,W,3,1,CA
1531,201617,2016-12-18,Arsenal,England,Red,17,22,Away,34,L,-1,1,CA
1532,201617,2016-12-13,Arsenal,England,Red,16,23,Away,34,L,-2,1,CA
1533,201617,2016-12-10,Arsenal,England,Dark Green,15,24,Home,34,W,4,1,CA
1534,201617,2016-12-03,Arsenal,England,Dark Green,14,25,Away,31,W,6,1,CA
1535,201617,2016-11-27,Arsenal,England,Dark Green,13,26,Home,28,W,4,1,CA
1536,201617,2016-11-19,Arsenal,England,Grey,12,27,Away,25,D,-1,1,CA
1537,201617,2016-11-06,Arsenal,England,Grey,11,28,Home,24,D,-1,1,CA
1538,201617,2016-10-29,Arsenal,England,Dark Green,10,29,Away,23,W,4,1,CA
1539,201617,2016-10-22,Arsenal,England,Red,9,30,Home,20,D,-2,1,CA
1540,201617,2016-10-15,Arsenal,England,Dark Green,8,31,Home,19,W,4,1,CA
1541,201617,2016-10-02,Arsenal,England,Green,7,32,Away,16,W,3,1,CA
1542,201617,2016-09-24,Arsenal,England,Dark Green,6,33,Home,13,W,6,1,CA
1543,201617,2016-09-17,Arsenal,England,Dark Green,5,34,Away,10,W,5,1,CA
1544,201617,2016-09-10,Arsenal,England,Dark Green,4,35,Home,7,W,3,1,CA
1545,201617,2016-08-27,Arsenal,England,Dark Green,3,36,Away,4,W,3,1,CA
1546,201617,2016-08-20,Arsenal,England,Grey,2,37,Away,1,D,-1,1,CA
1547,201617,2016-08-14,Arsenal,England,Grey,1,38,Home,0,L,,1,CA
1548,201718,2018-05-20,Barcelona,Spain,Green,38,1,Home,93,W,2,1,FL
1549,201718,2018-05-13,Barcelona,Spain,Yellow,37,2,Away,90,L,-2,1,FL
1550,201718,2018-05-09,Barcelona,Spain,Dark Green,36,3,Home,90,W,6,1,FL
1551,201718,2018-05-06,Barcelona,Spain,Grey,35,4,Home,87,D,-1,1,FL
1552,201718,2018-04-29,Barcelona,Spain,Dark Green,34,5,Away,86,W,4,1,FL
1553,201718,2018-04-17,Barcelona,Spain,Red,33,6,Away,83,D,-1,1,FL
1554,201718,2018-04-14,Barcelona,Spain,Green,32,7,Home,82,W,3,1,FL
1555,201718,2018-04-07,Barcelona,Spain,Dark Green,31,8,Home,79,W,4,1,FL
1556,201718,2018-03-31,Barcelona,Spain,Red,30,9,Away,76,D,-1,1,FL
1557,201718,2018-03-18,Barcelona,Spain,Green,29,10,Home,75,W,2,1,FL
1558,201718,2018-03-10,Barcelona,Spain,Green,28,11,Away,72,W,3,1,FL
1559,201718,2018-03-04,Barcelona,Spain,Dark Green,27,12,Home,69,W,3,1,FL
1560,201718,2018-03-01,Barcelona,Spain,Red,26,13,Away,66,D,-2,1,FL
1561,201718,2018-02-24,Barcelona,Spain,Dark Green,25,14,Home,65,W,6,1,FL
1562,201718,2018-02-17,Barcelona,Spain,Green,24,15,Away,62,W,3,1,FL
1563,201718,2018-02-11,Barcelona,Spain,Red,23,16,Home,59,D,-1,1,FL
1564,201718,2018-02-04,Barcelona,Spain,Red,22,17,Away,58,D,-2,1,FL
1565,201718,2018-01-28,Barcelona,Spain,Green,21,18,Home,57,W,2,1,FL
1566,201718,2018-01-21,Barcelona,Spain,Dark Green,20,19,Away,54,W,5,1,FL
1567,201718,2018-01-14,Barcelona,Spain,Dark Green,19,20,Away,51,W,5,1,FL
1568,201718,2018-01-07,Barcelona,Spain,Dark Green,18,21,Home,48,W,3,1,FL
1569,201718,2017-12-23,Barcelona,Spain,Dark Green,17,22,Away,45,W,5,1,FL
1570,201718,2017-12-17,Barcelona,Spain,Dark Green,16,23,Home,42,W,5,1,FL
1571,201718,2017-12-10,Barcelona,Spain,Green,15,24,Away,39,W,3,1,FL
1572,201718,2017-12-02,Barcelona,Spain,Red,14,25,Home,36,D,-1,1,FL
1573,201718,2017-11-26,Barcelona,Spain,Grey,13,26,Away,35,D,-1,1,FL
1574,201718,2017-11-18,Barcelona,Spain,Green,12,27,Away,34,W,3,1,FL
1575,201718,2017-11-04,Barcelona,Spain,Green,11,28,Home,31,W,2,1,FL
1576,201718,2017-10-28,Barcelona,Spain,Green,10,29,Away,28,W,3,1,FL
1577,201718,2017-10-21,Barcelona,Spain,Green,9,30,Home,25,W,2,1,FL
1578,201718,2017-10-14,Barcelona,Spain,Grey,8,31,Away,22,D,-1,1,FL
1579,201718,2017-10-01,Barcelona,Spain,Dark Green,7,32,Home,21,W,4,1,FL
1580,201718,2017-09-23,Barcelona,Spain,Green,6,33,Away,18,W,3,1,FL
1581,201718,2017-09-19,Barcelona,Spain,Dark Green,5,34,Home,15,W,6,1,FL
1582,201718,2017-09-16,Barcelona,Spain,Green,4,35,Away,12,W,3,1,FL
1583,201718,2017-09-09,Barcelona,Spain,Dark Green,3,36,Home,9,W,6,1,FL
1584,201718,2017-08-26,Barcelona,Spain,Green,2,37,Away,6,W,3,1,FL
1585,201718,2017-08-20,Barcelona,Spain,Green,1,38,Home,3,W,2,1,FL
1586,201718,2018-05-13,Chelsea,England,Red,38,1,Away,70,L,-2,1,CA
1587,201718,2018-05-09,Chelsea,England,Red,37,2,Home,70,D,-1,1,CA
1588,201718,2018-05-06,Chelsea,England,Dark Green,36,3,Home,69,W,6,1,CA
1589,201718,2018-04-28,Chelsea,England,Green,35,4,Away,66,W,3,1,CA
1590,201718,2018-04-19,Chelsea,England,Dark Green,34,5,Away,63,W,3,1,CA
1591,201718,2018-04-14,Chelsea,England,Dark Green,33,6,Away,60,W,3,1,CA
1592,201718,2018-04-08,Chelsea,England,Red,32,7,Home,57,D,-1,1,CA
1593,201718,2018-04-01,Chelsea,England,Red,31,8,Home,56,L,-2,1,CA
1594,201718,2018-03-10,Chelsea,England,Green,30,9,Home,56,W,3,1,CA
1595,201718,2018-03-04,Chelsea,England,Grey,29,10,Away,53,L,-1,1,CA
1596,201718,2018-02-25,Chelsea,England,Red,28,11,Away,53,L,-1,1,CA
1597,201718,2018-02-12,Chelsea,England,Dark Green,27,12,Home,53,W,4,1,CA
1598,201718,2018-02-05,Chelsea,England,Red,26,13,Away,50,L,-2,1,CA
1599,201718,2018-01-31,Chelsea,England,Grey,25,14,Home,50,L,-1,1,CA
1600,201718,2018-01-20,Chelsea,England,Dark Green,24,15,Away,50,W,5,1,CA
1601,201718,2018-01-13,Chelsea,England,Red,23,16,Home,47,D,-1,1,CA
1602,201718,2018-01-03,Chelsea,England,Grey,22,17,Away,46,D,-1,1,CA
1603,201718,2017-12-30,Chelsea,England,Dark Green,21,18,Home,45,W,6,1,CA
1604,201718,2017-12-26,Chelsea,England,Green,20,19,Home,42,W,2,1,CA
1605,201718,2017-12-23,Chelsea,England,Red,19,20,Away,39,D,-1,1,CA
1606,201718,2017-12-16,Chelsea,England,Green,18,21,Home,38,W,3,1,CA
1607,201718,2017-12-12,Chelsea,England,Green,17,22,Away,35,W,3,1,CA
1608,201718,2017-12-09,Chelsea,England,Yellow,16,23,Away,32,L,-2,1,CA
1609,201718,2017-12-02,Chelsea,England,Dark Green,15,24,Home,32,W,4,1,CA
1610,201718,2017-11-29,Chelsea,England,Green,14,25,Home,29,W,2,1,CA
1611,201718,2017-11-25,Chelsea,England,Grey,13,26,Away,26,D,-1,1,CA
1612,201718,2017-11-18,Chelsea,England,Dark Green,12,27,Away,25,W,5,1,CA
1613,201718,2017-11-05,Chelsea,England,Dark Green,11,28,Home,22,W,6,1,CA
1614,201718,2017-10-28,Chelsea,England,Dark Green,10,29,Away,19,W,3,1,CA
1615,201718,2017-10-21,Chelsea,England,Dark Green,9,30,Home,16,W,5,1,CA
1616,201718,2017-10-14,Chelsea,England,Yellow,8,31,Away,13,L,-2,1,CA
1617,201718,2017-09-30,Chelsea,England,Grey,7,32,Home,13,L,-1,1,CA
1618,201718,2017-09-23,Chelsea,England,Dark Green,6,33,Away,13,W,5,1,CA
1619,201718,2017-09-17,Chelsea,England,Grey,5,34,Home,10,D,-1,1,CA
1620,201718,2017-09-09,Chelsea,England,Dark Green,4,35,Away,9,W,3,1,CA
1621,201718,2017-08-27,Chelsea,England,Green,3,36,Home,6,W,3,1,CA
1622,201718,2017-08-20,Chelsea,England,Dark Green,2,37,Away,3,W,5,1,CA
1623,201718,2017-08-12,Chelsea,England,Grey,1,38,Home,0,L,,1,CA
1624,201819,2019-05-12,Arsenal,England,Dark Green,38,1,Away,70,W,4,1,CA
1625,201819,2019-05-05,Arsenal,England,Red,37,2,Home,67,D,-1,1,CA
1626,201819,2019-04-28,Arsenal,England,Red,36,3,Away,66,L,-1,1,CA
1627,201819,2019-04-24,Arsenal,England,Red,35,4,Away,66,L,-1,1,CA
1628,201819,2019-04-21,Arsenal,England,Grey,34,5,Home,66,L,-1,1,CA
1629,201819,2019-04-15,Arsenal,England,Dark Green,33,6,Away,66,W,4,1,CA
1630,201819,2019-04-07,Arsenal,England,Red,32,7,Away,63,L,-1,1,CA
1631,201819,2019-04-01,Arsenal,England,Green,31,8,Home,63,W,3,1,CA
1632,201819,2019-03-10,Arsenal,England,Dark Green,30,9,Home,60,W,6,1,CA
1633,201819,2019-03-02,Arsenal,England,Green,29,10,Away,57,D,3,1,CA
1634,201819,2019-02-27,Arsenal,England,Dark Green,28,11,Home,56,W,7,1,CA
1635,201819,2019-02-24,Arsenal,England,Green,27,12,Home,53,W,3,1,CA
1636,201819,2019-02-09,Arsenal,England,Dark Green,26,13,Away,50,W,3,1,CA
1637,201819,2019-02-03,Arsenal,England,Red,25,14,Away,47,L,-2,1,CA
1638,201819,2019-01-29,Arsenal,England,Green,24,15,Home,47,W,3,1,CA
1639,201819,2019-01-19,Arsenal,England,Dark Green,23,16,Home,44,W,7,1,CA
1640,201819,2019-01-12,Arsenal,England,Red,22,17,Away,41,L,-2,1,CA
1641,201819,2019-01-01,Arsenal,England,Dark Green,21,18,Home,41,W,5,1,CA
1642,201819,2018-12-29,Arsenal,England,Yellow,20,19,Away,38,L,-2,1,CA
1643,201819,2018-12-26,Arsenal,England,Red,19,20,Away,38,D,-1,1,CA
1644,201819,2018-12-22,Arsenal,England,Dark Green,18,21,Home,37,W,4,1,CA
1645,201819,2018-12-16,Arsenal,England,Red,17,22,Away,34,L,-2,1,CA
1646,201819,2018-12-08,Arsenal,England,Green,16,23,Home,34,W,3,1,CA
1647,201819,2018-12-05,Arsenal,England,Grey,15,24,Away,31,D,-1,1,CA
1648,201819,2018-12-02,Arsenal,England,Dark Green,14,25,Home,30,W,8,1,CA
1649,201819,2018-11-25,Arsenal,England,Dark Green,13,26,Away,27,W,4,1,CA
1650,201819,2018-11-11,Arsenal,England,Red,12,27,Home,24,D,-1,1,CA
1651,201819,2018-11-03,Arsenal,England,Green,11,28,Home,23,D,2,1,CA
1652,201819,2018-10-28,Arsenal,England,Red,10,29,Away,22,D,-1,1,CA
1653,201819,2018-10-22,Arsenal,England,Dark Green,9,30,Home,21,W,5,1,CA
1654,201819,2018-10-07,Arsenal,England,Dark Green,8,31,Away,18,W,6,1,CA
1655,201819,2018-09-29,Arsenal,England,Green,7,32,Home,15,W,3,1,CA
1656,201819,2018-09-23,Arsenal,England,Green,6,33,Home,12,W,3,1,CA
1657,201819,2018-09-15,Arsenal,England,Dark Green,5,34,Away,9,W,3,1,CA
1658,201819,2018-09-02,Arsenal,England,Dark Green,4,35,Away,6,W,3,1,CA
1659,201819,2018-08-25,Arsenal,England,Dark Green,3,36,Home,3,W,4,1,CA
1660,201819,2018-08-18,Arsenal,England,Grey,2,37,Away,0,L,,1,CA
1661,201819,2018-08-12,Arsenal,England,Grey,1,38,Home,0,L,,1,CA
1662,201819,2019-05-18,Sevilla,Spain,Dark Green,38,1,Home,59,W,3,1,FL
1663,201819,2019-05-12,Sevilla,Spain,Green,37,2,Away,56,D,2,1,FL
1664,201819,2019-05-03,Sevilla,Spain,Grey,36,3,Home,55,L,-1,1,FL
1665,201819,2019-04-28,Sevilla,Spain,Red,35,4,Away,55,L,-2,1,FL
1666,201819,2019-04-25,Sevilla,Spain,Dark Green,34,5,Home,55,W,6,1,FL
1667,201819,2019-04-21,Sevilla,Spain,Yellow,33,6,Away,52,L,-2,1,FL
1668,201819,2019-04-13,Sevilla,Spain,Dark Green,32,7,Home,52,W,5,1,FL
1669,201819,2019-04-07,Sevilla,Spain,Dark Green,31,8,Away,49,W,4,1,FL
1670,201819,2019-04-04,Sevilla,Spain,Green,30,9,Home,46,W,3,1,FL
1671,201819,2019-03-31,Sevilla,Spain,Red,29,10,Home,43,L,-1,1,FL
1672,201819,2019-03-17,Sevilla,Spain,Dark Green,28,11,Away,43,W,4,1,FL
1673,201819,2019-03-10,Sevilla,Spain,Dark Green,27,12,Home,40,W,7,1,FL
1674,201819,2019-03-02,Sevilla,Spain,Red,26,13,Away,37,L,-2,1,FL
1675,201819,2019-02-23,Sevilla,Spain,Red,25,14,Home,37,L,-2,1,FL
1676,201819,2019-02-17,Sevilla,Spain,Red,24,15,Away,37,L,-1,1,FL
1677,201819,2019-02-10,Sevilla,Spain,Grey,23,16,Home,37,D,-1,1,FL
1678,201819,2019-02-02,Sevilla,Spain,Red,22,17,Away,36,L,-2,1,FL
1679,201819,2019-01-26,Sevilla,Spain,Dark Green,21,18,Home,36,W,7,1,FL
1680,201819,2019-01-19,Sevilla,Spain,Red,20,19,Away,33,L,-1,1,FL
